user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
829,02-01-2023,21322,2780.94,3.06,856,1.6,107,None,Snow,Other,Tired
458,02-01-2023,28926,3429.56,18.74,92,4.8,107,Yoga,Clear,Home,Neutral
72,02-01-2023,3771,2614.89,15.77,526,11,94,Cycling,Snow,Other,Neutral
331,02-01-2023,24010,3464.73,8.49,488,11.3,130,Running,Fog,Home,Tired
955,02-01-2023,28023,3931,2.96,746,7,105,None,Clear,Gym,Tired
158,02-01-2023,17584,1527.44,6.56,57,8.5,169,Yoga,Rain,Other,Stressed
758,02-01-2023,21588,3964.64,3.11,95,11.6,131,None,Snow,Home,Tired
328,02-01-2023,12586,3996.52,15.13,293,10.4,80,Cycling,Clear,Gym,Tired
419,02-01-2023,25283,2313.58,1.58,210,9.5,122,None,Fog,Home,Tired
764,02-01-2023,25729,3644,13.73,1078,4.9,66,Walking,Fog,Gym,Neutral
809,02-01-2023,1389,2966.66,7.16,891,4.8,111,Swimming,Snow,Other,Tired
320,02-01-2023,15820,3049.94,11.11,1088,10,106,Gym Workout,Clear,Office,Stressed
4,02-01-2023,26295,2571.76,4.06,844,9.9,115,Running,Snow,Home,Happy
561,02-01-2023,12208,1972.07,2.2,527,3,93,Cycling,Clear,Other,Neutral
77,02-01-2023,29786,1618.69,12.28,727,2.8,131,Cycling,Clear,Other,Stressed
68,02-01-2023,21389,2540.59,9.03,1123,4.1,150,Gym Workout,Clear,Other,Neutral
199,02-01-2023,1822,2747.65,7.53,990,6.7,83,Gym Workout,Rain,Gym,Stressed
333,02-01-2023,5250,2835.53,12.16,406,1,135,Running,Fog,Park,Tired
638,02-01-2023,6154,2145.29,8.73,1347,6.3,69,Running,Fog,Office,Tired
234,02-01-2023,9082,2427.9,5.99,458,10.9,151,None,Fog,Park,Tired
684,02-01-2023,10428,1977.57,18.27,195,4.3,153,Gym Workout,Rain,Home,Stressed
240,02-01-2023,23414,2331.52,4.44,872,2.9,163,Running,Clear,Gym,Neutral
491,02-01-2023,16491,2173.19,19.83,1069,6.3,98,Cycling,Clear,Gym,Happy
948,02-01-2023,8737,3982.68,3.24,957,0.8,93,Cycling,Snow,Other,Stressed
533,02-01-2023,21828,2966.39,7.74,793,2.5,113,None,Clear,Park,Stressed
621,02-01-2023,1617,2258,14.96,1077,3.9,107,None,Fog,Office,Stressed
59,02-01-2023,9304,3012.69,19.1,1430,1.5,177,Walking,Rain,Home,Neutral
774,02-01-2023,16558,2511.69,6.59,968,4.3,112,Yoga,Clear,Office,Neutral
5,02-01-2023,1501,3488.23,9.99,702,3.5,142,Cycling,Rain,Home,Happy
533,02-01-2023,10870,3221.7,10.99,812,4.8,95,Swimming,Clear,Office,Tired
196,02-01-2023,14672,2531.76,12.92,997,3.6,158,Gym Workout,Fog,Gym,Tired
28,02-01-2023,9198,2371.59,13.22,1013,1.2,93,Walking,Clear,Other,Tired
753,02-01-2023,7571,1626.13,12.31,606,5.3,163,Cycling,Snow,Park,Neutral
649,02-01-2023,7553,3938.2,2.56,627,10.9,76,Cycling,Fog,Home,Happy
476,02-01-2023,2549,2897.8,17.5,980,11.8,125,Running,Rain,Park,Stressed
578,02-01-2023,14707,2796.95,5.23,749,9.4,97,Cycling,Snow,Park,Happy
769,02-01-2023,14714,2198.13,4.11,1349,1.8,177,Walking,Rain,Other,Tired
460,02-01-2023,13755,3963.39,17.23,851,8.2,80,Yoga,Clear,Home,Neutral
312,02-01-2023,28013,2574.8,10.47,991,8,170,Running,Snow,Home,Happy
791,02-01-2023,1159,2084.35,4.51,1196,10.9,148,None,Fog,Other,Stressed
252,02-01-2023,14306,1997.03,4.91,1281,11.5,108,Gym Workout,Clear,Home,Happy
983,02-01-2023,19559,3928.76,17.49,1185,5.8,143,Running,Clear,Gym,Stressed
878,02-01-2023,15979,2833.54,0.62,136,8,149,Walking,Clear,Park,Tired
407,02-01-2023,20114,3639.38,9.33,8,2.5,119,Yoga,Rain,Office,Stressed
476,02-01-2023,23621,2068.27,3.79,404,8.9,68,Gym Workout,Snow,Park,Happy
154,02-01-2023,1217,2109.58,1.26,206,5.8,94,None,Rain,Other,Stressed
480,02-01-2023,16590,2468.08,7.49,750,7.2,137,Swimming,Snow,Home,Happy
590,02-01-2023,23718,2529.52,7.15,26,7.5,169,Walking,Clear,Park,Stressed
286,02-01-2023,21336,2123.53,1.99,237,6.9,103,Cycling,Rain,Office,Stressed
871,02-01-2023,26852,1537.81,2.05,1296,8.1,110,None,Clear,Home,Happy
329,02-01-2023,3847,2844.79,13.09,928,3.1,67,Swimming,Snow,Gym,Neutral
517,02-01-2023,27053,1877.96,14.79,298,11.8,61,Swimming,Snow,Gym,Neutral
832,02-01-2023,22787,1653.33,5.72,1206,8.9,162,None,Rain,Home,Happy
246,02-01-2023,1291,2650.64,5.25,1087,0.5,89,Gym Workout,Clear,Office,Happy
725,02-01-2023,22304,1857.83,12.85,670,6.5,165,Swimming,Clear,Park,Neutral
107,02-01-2023,955,2399.76,10.65,69,9.2,118,Walking,Rain,Home,Neutral
728,02-01-2023,25626,2375.15,16.14,522,9.7,176,Gym Workout,Clear,Office,Happy
646,02-01-2023,13771,3823.69,1.66,665,3.5,70,Walking,Clear,Gym,Happy
758,02-01-2023,9325,3930.84,17.08,1061,5.4,87,Running,Rain,Home,Stressed
558,02-01-2023,13343,2492.53,13.05,428,8.7,137,Swimming,Fog,Other,Neutral
426,02-01-2023,12342,2809.19,19.61,724,10,138,Cycling,Rain,Gym,Tired
470,02-01-2023,27396,2900.33,1.24,28,0.9,140,Cycling,Rain,Office,Happy
680,02-01-2023,21069,2759.09,14.57,1346,3.3,135,Cycling,Rain,Home,Neutral
112,02-01-2023,6738,3332.73,11.01,1178,6.9,139,Cycling,Fog,Park,Tired
880,02-01-2023,8422,3407.03,12.1,73,8.7,139,Walking,Fog,Home,Stressed
831,02-01-2023,29608,3486.46,10.62,570,6.9,63,Running,Clear,Home,Neutral
223,02-01-2023,8532,2797.88,16.18,1204,6.2,141,Yoga,Rain,Office,Stressed
548,02-01-2023,4651,1870.58,17.74,1107,7.4,73,Yoga,Fog,Park,Neutral
329,02-01-2023,29403,2785.63,3.52,773,8.2,173,None,Snow,Office,Happy
691,02-01-2023,6722,3081.86,6.64,1103,3.3,61,Swimming,Snow,Gym,Happy
592,02-01-2023,15448,3962.37,9.72,748,2.1,142,Running,Rain,Home,Stressed
714,02-01-2023,3729,3967.97,16.85,702,0.8,173,Cycling,Clear,Gym,Happy
847,02-01-2023,29442,3688.04,13.68,1074,6,106,Gym Workout,Fog,Office,Stressed
7,02-01-2023,18382,2014.89,18.14,1121,0.5,105,None,Snow,Office,Stressed
463,02-01-2023,14016,3420.47,19.51,1359,4.4,88,Swimming,Fog,Home,Happy
944,02-01-2023,14903,1585.87,1.94,1106,9.7,177,Cycling,Fog,Home,Tired
683,02-01-2023,6399,1522.01,13.76,91,6.2,63,Walking,Fog,Gym,Neutral
70,02-01-2023,14942,2533.1,5.2,753,1.2,60,Running,Rain,Other,Neutral
381,02-01-2023,14978,2207.75,5.08,1307,11.5,96,Walking,Clear,Home,Tired
133,02-01-2023,12328,2184.6,2.45,670,7,135,Swimming,Fog,Park,Tired
374,02-01-2023,15883,3091.59,14.76,1131,4.1,140,Running,Rain,Park,Happy
662,02-01-2023,25008,3022.46,17.73,689,11.3,90,None,Rain,Park,Stressed
920,02-01-2023,24511,2236.19,18.41,1278,3.5,79,Running,Rain,Gym,Neutral
131,02-01-2023,17732,3563.85,2.53,905,0.5,137,Yoga,Fog,Office,Tired
87,02-01-2023,8035,3755.85,18.69,933,9.8,65,Cycling,Clear,Home,Happy
276,02-01-2023,15200,1761.8,3.57,1204,8.8,117,None,Clear,Other,Tired
301,02-01-2023,11077,1727.96,3.11,1299,7.9,113,Swimming,Snow,Home,Neutral
582,02-01-2023,22363,1557.1,11.45,89,0.1,170,Running,Rain,Park,Tired
312,02-01-2023,21275,2679.72,12.24,603,0.5,138,Walking,Fog,Other,Happy
428,02-01-2023,11789,3647.99,2.41,122,4.9,173,Running,Snow,Home,Stressed
458,02-01-2023,9157,3714.85,9.68,974,10.6,167,Walking,Rain,Other,Stressed
118,02-01-2023,22151,2470.03,10.7,1027,11.3,88,Walking,Rain,Park,Happy
758,02-01-2023,9795,2953.34,0.2,553,11,175,Running,Snow,Office,Tired
148,02-01-2023,12185,1674.73,3.8,955,5.4,161,Swimming,Fog,Gym,Stressed
604,02-01-2023,17641,1679.94,6.31,1010,0,111,None,Clear,Office,Happy
226,02-01-2023,12456,1818.01,13.34,872,9.8,165,Running,Snow,Home,Stressed
327,02-01-2023,27616,2714.19,1.63,287,5.4,72,Swimming,Clear,Office,Neutral
449,02-01-2023,28388,3508.97,1.86,1419,10.8,143,Running,Clear,Gym,Tired
271,02-01-2023,16895,3690.58,9.49,1410,2.2,103,Swimming,Fog,Home,Happy
527,02-01-2023,10741,1693.94,3.51,478,7.8,61,Swimming,Clear,Gym,Neutral
373,02-01-2023,6359,3663.44,0.22,766,6.2,78,Walking,Fog,Office,Tired
603,02-01-2023,27460,1606.25,11.02,513,2.4,106,None,Fog,Other,Stressed
875,02-01-2023,26967,2399,5.76,1393,3.6,118,Cycling,Fog,Park,Tired
442,02-01-2023,16488,2529.36,17.38,658,11.5,129,None,Rain,Park,Happy
265,02-01-2023,1951,3195.4,17.7,74,2.2,139,None,Rain,Office,Tired
454,02-01-2023,22954,3165.84,6.88,805,8.1,168,Running,Fog,Office,Tired
759,02-01-2023,26188,3497.29,6.72,1299,1.3,174,Walking,Fog,Gym,Neutral
14,02-01-2023,29836,2293.18,18.27,977,7.5,123,None,Clear,Other,Tired
407,02-01-2023,21929,2012.32,19.8,1351,11.1,177,Cycling,Fog,Home,Neutral
603,02-01-2023,9707,2316.36,16.67,89,9.9,61,None,Clear,Park,Stressed
225,02-01-2023,9861,2576.05,9.21,156,0.4,137,Swimming,Snow,Gym,Happy
343,02-01-2023,22855,2715.96,2.93,691,5.4,96,Gym Workout,Rain,Gym,Stressed
211,02-01-2023,9689,2003.48,0.15,223,11.6,100,Cycling,Fog,Other,Stressed
708,02-01-2023,18721,1962.42,11.86,270,8.2,157,Swimming,Fog,Office,Tired
569,02-01-2023,11338,3573.38,13.01,285,11.3,71,Running,Snow,Other,Happy
817,02-01-2023,20646,2738.21,2.22,615,5,112,Yoga,Fog,Office,Tired
139,02-01-2023,11898,3551.7,19.68,307,2,139,Walking,Fog,Home,Happy
999,02-01-2023,25510,3854.51,18.11,647,7.6,160,Walking,Rain,Gym,Happy
89,02-01-2023,29875,3390.33,4.27,262,8.3,72,None,Rain,Gym,Stressed
31,02-01-2023,19052,1812.79,1.33,589,0,83,Walking,Rain,Gym,Neutral
816,02-01-2023,10298,3982.77,10.31,153,10,80,Running,Fog,Office,Tired
908,02-01-2023,3732,1592.99,1.91,508,6,147,Swimming,Snow,Home,Neutral
151,02-01-2023,10458,3745.48,14.57,39,0.4,137,Walking,Clear,Other,Stressed
729,02-01-2023,24843,2910.95,17.27,46,7.9,102,Swimming,Fog,Other,Tired
555,02-01-2023,21003,2796.79,4.46,51,11,174,Gym Workout,Snow,Park,Neutral
595,02-01-2023,13492,3361.19,1.78,1069,7.2,144,Yoga,Rain,Gym,Neutral
256,02-01-2023,11183,1783.68,4.46,482,2,129,Walking,Snow,Park,Stressed
554,02-01-2023,22620,3718.21,6.65,407,1.9,143,None,Fog,Park,Happy
347,02-01-2023,22149,3077,18.48,191,8.6,145,Gym Workout,Snow,Other,Neutral
994,02-01-2023,25787,3077.47,6.89,722,3.5,131,Swimming,Fog,Office,Happy
435,02-01-2023,4599,3293.74,9.5,1339,8.2,86,Cycling,Clear,Other,Stressed
920,02-01-2023,21660,1765.6,9.96,1072,6.7,66,None,Clear,Office,Neutral
831,02-01-2023,10053,1544.77,2.7,88,1.1,167,Cycling,Rain,Gym,Happy
114,02-01-2023,28459,2023.14,6.54,978,11.8,137,Gym Workout,Rain,Other,Stressed
603,02-01-2023,21596,1567.77,6.34,205,2,178,Running,Clear,Park,Tired
40,02-01-2023,24988,3140.73,10.4,1114,7.7,171,Walking,Fog,Park,Tired
101,02-01-2023,19737,3124.82,5.37,123,1.4,144,Swimming,Rain,Other,Neutral
952,02-01-2023,1675,2873.94,10.3,1340,7.2,78,Walking,Clear,Gym,Happy
442,02-01-2023,17687,1769.49,6.27,98,5.7,133,Swimming,Clear,Gym,Neutral
922,02-01-2023,23449,3766.96,10.34,1051,4.8,107,Walking,Snow,Home,Tired
405,02-01-2023,12004,3350.02,10.83,113,8.1,135,Running,Snow,Gym,Tired
405,02-01-2023,23355,3107.93,1.57,97,4.6,153,Swimming,Clear,Gym,Neutral
356,02-01-2023,5255,2001,14.4,1143,2.9,152,Swimming,Snow,Home,Tired
605,02-01-2023,13338,3145.47,3.92,425,0,175,Yoga,Clear,Other,Stressed
538,02-01-2023,26831,3518.09,18.92,347,9.4,94,Swimming,Snow,Gym,Tired
263,02-01-2023,581,3635.2,11.26,1318,2.1,151,None,Fog,Park,Tired
189,02-01-2023,10968,1554.21,10.27,873,3.7,113,Walking,Snow,Home,Happy
232,02-01-2023,15982,2154.14,18.47,1193,4.1,118,Running,Clear,Home,Tired
311,02-01-2023,14269,3760.32,9.26,817,6,136,Walking,Clear,Other,Happy
197,02-01-2023,16579,3356.72,12.26,1263,4.7,114,Yoga,Fog,Office,Stressed
418,02-01-2023,15318,3968.52,0.36,1323,9.6,114,Gym Workout,Rain,Other,Stressed
103,02-01-2023,6902,3431.81,19.87,1042,4.3,74,Swimming,Rain,Gym,Happy
59,02-01-2023,6793,3324.67,10.49,1422,0.1,158,Walking,Rain,Park,Tired
15,02-01-2023,19096,2992.13,8.02,793,10.6,149,Swimming,Rain,Office,Happy
919,02-01-2023,29771,2486.96,0.81,900,8.3,71,Gym Workout,Fog,Office,Stressed
433,02-01-2023,8094,2485.56,6.38,420,3.4,98,Cycling,Fog,Gym,Neutral
900,02-01-2023,25526,2029.77,5.99,258,12,78,Gym Workout,Snow,Other,Happy
786,02-01-2023,17931,1502.9,16.44,614,3.3,141,Walking,Clear,Park,Stressed
880,02-01-2023,5853,3517.17,4.21,657,6.9,85,Running,Clear,Office,Stressed
857,02-01-2023,1761,3367.67,10.12,116,11.5,116,None,Fog,Home,Stressed
623,02-01-2023,4034,1835.33,5.89,910,8.1,102,None,Snow,Park,Happy
734,02-01-2023,6642,1949.98,17.11,831,3.8,156,Walking,Rain,Home,Stressed
